address,name,stars,longitude,postal_code,business_id,latitude,review_count,categories,city,is_open,hours,attributes,state
15601 Waterloo Rd,The Cafe at Arts Collinwood,3.5,-81.571681,44110,QxdxYcEF-JAUhkmw3sHXUg,41.571389,4,Tapas/Small Plates|Coffee & Tea|Food|Restaurants,Cleveland,0,,"RestaurantsAttire@ucasual, RestaurantsTakeOut@True, OutdoorSeating@False, RestaurantsPriceRange2@1, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsReservations@False, NoiseLevel@uaverage, Alcohol@ufull_bar, RestaurantsDelivery@False, WiFi@uno",OH
3800 Whitman Ave,Pastas and Pastries,4.0,-81.713008,44113,lMPv3UxzQoYWftbyoDE5dQ,41.483502,9,American (New)|Restaurants,Cleveland,0,Tuesday@16:0-22:0|Wednesday@16:0-22:0|Thursday@16:0-22:0|Friday@16:0-22:0|Saturday@16:0-22:0|Sunday@10:0-15:0,"Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, NoiseLevel@uquiet, RestaurantsTableService@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BusinessAcceptsCreditCards@False, GoodForKids@False, RestaurantsReservations@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, breakfast@False, brunch@False, OutdoorSeating@False, RestaurantsPriceRange2@2, HasTV@False, RestaurantsDelivery@False, RestaurantsTakeOut@False",OH
5300 Riverside Dr,Dunkin Donuts,1.5,-81.838999,44135,gAZy-APHAL1vnwI5R6U4Og,41.410686,26,Restaurants|Food|Coffee & Tea|Donuts|Breakfast & Brunch,Cleveland,1,,"RestaurantsPriceRange2@1, WiFi@no, Caters@False, OutdoorSeating@False, BusinessAcceptsCreditCards@True, BikeParking@False, RestaurantsTakeOut@True, BusinessParking@garage@True, street@False, validated@False, lot@False, valet@False",OH
6410 Detroit Rd,The Boiler 65,3.0,-81.72977999,44102,CzcfYhCbzPoVEgVZfOgw8A,41.48449611,148,Restaurants|Seafood|Cajun/Creole,Cleveland,1,Monday@15:0-23:0|Tuesday@15:0-23:0|Wednesday@15:0-23:0|Thursday@15:0-23:0|Friday@12:0-23:0|Saturday@12:0-23:0|Sunday@12:0-22:0,"RestaurantsGoodForGroups@True, RestaurantsPriceRange2@2, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, RestaurantsDelivery@False, RestaurantsAttire@ucasual, HasTV@False, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@False, breakfast@False, GoodForKids@True, RestaurantsReservations@True, BikeParking@True, RestaurantsTableService@True, RestaurantsTakeOut@True, NoiseLevel@uloud, WiFi@free, OutdoorSeating@True, Alcohol@ufull_bar",OH
3806 West 150th Street,Rallys,2.0,-81.8017789,44111,cYshR_iYRMFhyLmqjAX_SQ,41.4510635,7,Burgers|Fast Food|Restaurants,Cleveland,1,Monday@10:0-3:0|Tuesday@10:0-3:0|Wednesday@10:0-3:0|Thursday@10:0-4:0|Friday@10:0-5:0|Saturday@10:0-5:0|Sunday@10:0-3:0,"Alcohol@unone, RestaurantsReservations@False, BusinessAcceptsCreditCards@True, RestaurantsTakeOut@True, RestaurantsDelivery@False, RestaurantsPriceRange2@1, GoodForKids@True, RestaurantsGoodForGroups@True",OH
3765 Ridge Rd,Famous Gyro George,3.0,-81.7371007,44144,Um68_R8V2r5OLOuksJXLnw,41.4535579,6,Chicken Wings|Restaurants|Greek|Sandwiches,Cleveland,1,,"Alcohol@none, Caters@False, NoiseLevel@loud, WiFi@no, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, BusinessAcceptsCreditCards@True, RestaurantsTakeOut@True, OutdoorSeating@True, RestaurantsGoodForGroups@False, GoodForKids@True, RestaurantsReservations@False, BikeParking@False, HasTV@True, RestaurantsPriceRange2@1, RestaurantsDelivery@False, RestaurantsAttire@ucasual",OH
5707 Mayfield Rd,Papa Johns Pizza,2.0,-81.4741793,44124,sOXRk5TkFrz3pKzUYF1EEw,41.5204177,7,Pizza|Restaurants,Cleveland,1,Monday@11:0-0:0|Tuesday@11:0-0:0|Wednesday@11:0-0:0|Thursday@11:0-0:0|Friday@11:0-1:0|Saturday@11:0-1:0|Sunday@11:0-22:30,"RestaurantsGoodForGroups@False, RestaurantsReservations@False, BusinessAcceptsCreditCards@True, RestaurantsTakeOut@True, RestaurantsAttire@casual, OutdoorSeating@False, RestaurantsPriceRange2@1, BikeParking@False, Alcohol@unone, Caters@False, RestaurantsDelivery@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, GoodForKids@True, HasTV@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False",OH
6685 Beta Dr Ste B,Mayfield Village Racquet Clu,4.0,-81.4412243,44143,SwAEiDNLF58Bd8HHXTYTLA,41.5487533,3,Active Life|Tennis,Cleveland,1,Monday@6:30-23:0|Tuesday@6:30-23:0|Wednesday@6:30-23:0|Thursday@6:30-23:0|Friday@6:30-23:0|Saturday@7:0-21:0|Sunday@7:0-21:0,"GoodForKids@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
230 W Huron Rd,McDonalds,1.0,-81.6936185,44113,NHersw9tR7dnmlZINOBi9Q,41.4969048,6,Burgers|Fast Food|Restaurants,Cleveland,0,Monday@5:30-19:0|Tuesday@5:30-19:0|Wednesday@5:30-19:0|Thursday@5:30-20:0|Friday@5:30-20:0|Saturday@5:30-20:0|Sunday@11:0-17:0,"NoiseLevel@average, RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, RestaurantsAttire@casual, Caters@False, WiFi@no, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, HasTV@False, RestaurantsDelivery@False, RestaurantsGoodForGroups@True, Alcohol@none, RestaurantsPriceRange2@1, RestaurantsReservations@False, OutdoorSeating@False, GoodForKids@True",OH
18400 Detroit Ave,Papa Johns Pizza,3.5,-81.8262139,44107,RRUyGOb4MDlPLNHIq9gMRg,41.482898,5,Restaurants|Pizza,Cleveland,1,,,OH
45 Erieview Plz,AT&T Authorized Retailer - Cleveland,3.0,-81.6904477,44114,BprmNfjUZJTNh6Wd4PB1LA,41.5052303,5,Electronics|Mobile Phones|Home Services|Professional Services|Internet Service Providers|Shopping|Mobile Phone Accessories,Cleveland,0,Monday@9:0-18:0|Tuesday@9:0-18:0|Wednesday@9:0-18:0|Thursday@9:0-18:0|Friday@9:0-18:0,RestaurantsPriceRange2@2,OH
26001 Miles Rd Ste 7,Pieter Bouterse Studio,3.5,-81.495395,44128,Z1nRXvEhJgkJqO0vWaW-8Q,41.425029,3,Shopping|Florists|Party & Event Planning|Flowers & Gifts|Event Planning & Services,Cleveland,1,,"BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@4",OH
3770 Lee Rd,Hot Sauce Williams Barbecue Restaurant,2.5,-81.565277,44128,d9sv7fexFJiChG9Xl0SP-A,41.4570435,30,Restaurants|Soul Food|Barbeque,Cleveland,1,Monday@11:0-23:0|Tuesday@11:0-23:0|Wednesday@11:0-0:0|Thursday@11:0-1:0|Friday@11:0-1:0|Saturday@11:0-1:0|Sunday@12:0-23:0,"RestaurantsReservations@False, RestaurantsTakeOut@True, BikeParking@False, OutdoorSeating@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsPriceRange2@1, RestaurantsGoodForGroups@False, GoodForKids@False, Alcohol@unone, HasTV@False, RestaurantsAttire@ucasual, RestaurantsDelivery@False, WiFi@uno, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@True, touristy@False, trendy@False, upscale@False, casual@False, Caters@False, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@False, NoiseLevel@uloud",OH
7671 W Ridgewood Dr,Best Wok Chinese,4.0,-81.737832,44129,XhMfL-6lt-prYyC9Lp02gg,41.383402,21,Chinese|Restaurants,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-22:0|Friday@11:0-22:30|Saturday@11:0-22:30|Sunday@11:30-22:0,"RestaurantsAttire@ucasual, RestaurantsDelivery@False, WiFi@uno, BusinessAcceptsCreditCards@True, OutdoorSeating@False, RestaurantsReservations@False, RestaurantsGoodForGroups@False, NoiseLevel@uquiet, BikeParking@False, RestaurantsPriceRange2@1, Alcohol@unone, Caters@False, RestaurantsTakeOut@True, GoodForKids@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@True, HasTV@False, BusinessParking@None",OH
4806 State Rd,Page 1 Wireless,3.0,-81.7101636,44109,iHNHsFdZiIUqu3SGfFY7RQ,41.4235579,4,Mobile Phone Repair|IT Services & Computer Repair|Local Services|Electronics Repair,Cleveland,1,Monday@10:0-20:0|Tuesday@10:0-20:0|Wednesday@10:0-20:0|Thursday@10:0-20:0|Friday@10:0-20:0|Saturday@10:0-20:0|Sunday@11:0-17:0,"BusinessAcceptsBitcoin@False, BusinessAcceptsCreditCards@True",OH
1 Center Ice,Lake Erie Monsters,4.5,-81.6879743,44115,wee0QVFtjt1Pk0Lhe3CjXQ,41.4971143,14,Arts & Entertainment|Stadiums & Arenas,Cleveland,1,,GoodForKids@True,OH
2230 Euclid Ave,Cafe Ah-Roma,3.5,-81.6741884,44115,PipYLRCLVC55HIXllbQ-rg,41.5013557,41,Coffee & Tea|Restaurants|Food,Cleveland,1,Monday@6:30-21:0|Tuesday@6:30-21:0|Wednesday@6:30-21:0|Thursday@6:30-21:0|Friday@6:30-21:0|Saturday@7:0-17:30|Sunday@8:0-17:30,"BikeParking@True, WiFi@ufree, RestaurantsPriceRange2@1, BusinessAcceptsCreditCards@True, Caters@True, RestaurantsTakeOut@True, OutdoorSeating@False, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, RestaurantsDelivery@False, RestaurantsReservations@False",OH
200 Euclid Ave,Taco Bell Cantina,3.5,-81.6915189,44114,YNI26xBkdOzI1TMGmIcEaw,41.49931041,35,Fast Food|Restaurants|Mexican|Tacos|Tex-Mex,Cleveland,1,Monday@7:0-2:0|Tuesday@7:0-2:0|Wednesday@7:0-2:0|Thursday@7:0-2:0|Friday@7:0-4:0|Saturday@7:0-4:0|Sunday@7:0-2:0,"RestaurantsTableService@False, HasTV@True, BusinessAcceptsCreditCards@True, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, WiFi@ufree, RestaurantsAttire@casual, NoiseLevel@uaverage, OutdoorSeating@True, BikeParking@False, Alcohol@ubeer_and_wine, RestaurantsTakeOut@True, Caters@False, RestaurantsPriceRange2@1, GoodForKids@True, RestaurantsReservations@False, RestaurantsGoodForGroups@True, DriveThru@False, RestaurantsDelivery@False",OH
5358 Turney Rd,Papa Johns Pizza,2.5,-81.6058962,44125,VDGMgPcGFB6acVw1qEoooA,41.416393,5,Pizza|Restaurants,Cleveland,1,Monday@11:0-23:0|Tuesday@11:0-23:0|Wednesday@11:0-23:0|Thursday@11:0-23:0|Friday@11:0-23:0|Saturday@11:0-23:0|Sunday@11:0-23:0,"RestaurantsDelivery@True, BusinessAcceptsCreditCards@True, RestaurantsGoodForGroups@False",OH
19609 Puritas,Pit Stop Deli,4.0,-81.8387967,44135,78V1WQHXc5UUfttHm07Grg,41.4338967,12,Restaurants|Delis|Food|Convenience Stores|Beer|Wine & Spirits,Cleveland,1,Monday@7:0-22:0|Tuesday@7:0-22:0|Wednesday@7:0-22:0|Thursday@7:0-22:0|Friday@7:0-23:0|Saturday@8:0-23:0|Sunday@8:0-21:0,"RestaurantsPriceRange2@1, RestaurantsTakeOut@True, RestaurantsReservations@False, RestaurantsDelivery@False, BusinessAcceptsCreditCards@True, RestaurantsAttire@casual, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, GoodForKids@False, NoiseLevel@uquiet",OH
700 W St Clair Ave Ste 110,Harvey B Bruner & Associates,3.5,-81.6990684,44113,ojwV0jFA0KNfqjWMUx0cHA,41.4997399,3,Professional Services|Lawyers|DUI Law|Bankruptcy Law|Criminal Defense Law,Cleveland,1,Monday@8:30-17:0|Tuesday@8:30-17:0|Wednesday@8:30-17:0|Thursday@8:30-17:0|Friday@8:30-17:0,,OH
11501 Lorain Ave,Hayat Dental Centers,3.5,-81.7670532,44111,ZAbW802b6d6QhLTFXD5Y3w,41.4622554,3,Dentists|Health & Medical|General Dentistry|Endodontists|Cosmetic Dentists,Cleveland,1,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0|Saturday@9:0-14:0,,OH
12420 Cedar Rd,Firestone Complete Auto Care,3.0,-81.5936325,44106,oad18hHNEEr-T1FoeFtzNw,41.500744,20,Auto Repair|Automotive|Auto Parts & Supplies|Oil Change Stations|Tires,Cleveland,1,Monday@7:0-19:0|Tuesday@7:0-19:0|Wednesday@7:0-19:0|Thursday@7:0-19:0|Friday@7:0-19:0|Saturday@7:0-18:0|Sunday@9:0-17:0,BusinessAcceptsCreditCards@True,OH
3764 Rocky River Dr,Kamms Corners Ice Cream Company,5.0,-81.8175617,44111,Mp4l7f83GtphC3iudYE-Zw,41.4518598,21,Food|Ice Cream & Frozen Yogurt,Cleveland,1,Monday@11:0-21:0|Tuesday@11:0-21:0|Wednesday@11:0-21:0|Thursday@11:0-21:0|Friday@11:0-22:0|Saturday@11:0-22:0|Sunday@11:0-22:0,"BikeParking@True, WiFi@ufree, RestaurantsTakeOut@True, RestaurantsPriceRange2@1, WheelchairAccessible@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
10507 Lake Ave,Lake West Apartments,4.0,-81.7577789,44102,wBSyC1z2xKcVzmRah4RPkQ,41.48644312,4,Real Estate|Apartments|Home Services,Cleveland,1,,BusinessAcceptsCreditCards@True,OH
13001 Larchmere Blvd,Abide Yoga,4.5,-81.591657,44120,MKNqvRjhLkZsO3gr2miruw,41.4875551,8,Yoga|Active Life|Fitness & Instruction,Cleveland,1,Monday@0:0-0:0|Tuesday@0:0-0:0|Wednesday@0:0-0:0|Thursday@0:0-0:0|Friday@0:0-0:0|Saturday@0:0-0:0|Sunday@0:0-0:0,"ByAppointmentOnly@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
3030 Superior Ave E Ste E,Superior Pho,4.0,-81.6696382,44114,AbPQf-X7awuPFDULiJ43bg,41.5104851,590,Vietnamese|Food|Restaurants|Soup|Sandwiches,Cleveland,1,Tuesday@10:30-20:0|Wednesday@10:30-20:0|Thursday@10:30-20:0|Friday@10:30-20:0|Saturday@10:30-20:0|Sunday@10:30-19:0,"OutdoorSeating@False, BusinessAcceptsCreditCards@True, Caters@False, GoodForKids@True, RestaurantsTakeOut@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, RestaurantsAttire@ucasual, RestaurantsReservations@False, Alcohol@unone, WiFi@ufree, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, NoiseLevel@uaverage, RestaurantsDelivery@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, HasTV@True, RestaurantsGoodForGroups@True, BikeParking@True, RestaurantsPriceRange2@1",OH
1163 Front Ave,Big Bang - Dueling Piano Bar,4.0,-81.7063002,44113,X8GtmtMqkyOxXsF4Uj2Sgw,41.5000734,52,Piano Bars|Bars|Nightlife|Arts & Entertainment|Music Venues,Cleveland,1,Monday@19:0-2:0|Wednesday@20:0-2:0|Thursday@19:0-2:0|Friday@18:0-2:0|Saturday@14:0-2:0|Sunday@14:0-20:0,"GoodForKids@False, BusinessParking@garage@True, street@True, validated@False, lot@False, valet@True, HasTV@True, WheelchairAccessible@True, BusinessAcceptsCreditCards@True, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@False, sunday@False, saturday@True, Smoking@uoutdoor, BusinessAcceptsBitcoin@False, RestaurantsReservations@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, NoiseLevel@loud, Music@dj@False, background_music@False, jukebox@False, live@True, video@False, karaoke@False, BikeParking@True, WiFi@ufree, RestaurantsPriceRange2@2, GoodForDancing@True, HappyHour@True, DogsAllowed@True, Alcohol@full_bar, RestaurantsGoodForGroups@True, OutdoorSeating@True, CoatCheck@False",OH
5300 Riverside Dr,Gordon Biersch,2.0,-81.8336671,44135,PMbOqZqr17lbwMD7kZYJnQ,41.4109086,28,Bars|Nightlife|Restaurants|American (Traditional),Cleveland,1,,"RestaurantsReservations@False, RestaurantsAttire@ucasual, RestaurantsPriceRange2@2, RestaurantsGoodForGroups@True, GoodForKids@False, BusinessAcceptsCreditCards@True, Alcohol@ufull_bar, WiFi@uno, RestaurantsDelivery@False, OutdoorSeating@False, NoiseLevel@uquiet, HasTV@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@True, trendy@False, upscale@False, casual@False, Caters@False",OH
2120 East 4th St,Harry Buffalo,3.5,-81.68990747,44115,QKhAME4uxgrOn-Aq3OURUQ,41.4978078,185,Burgers|Nightlife|Bars|American (Traditional)|Pubs|Restaurants,Cleveland,1,Monday@11:0-2:0|Tuesday@11:0-2:0|Wednesday@11:0-2:0|Thursday@11:0-2:0|Friday@11:0-2:0|Saturday@11:0-2:0|Sunday@11:0-2:0,"Alcohol@ufull_bar, RestaurantsAttire@ucasual, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@False, video@False, karaoke@False, BusinessAcceptsBitcoin@False, RestaurantsPriceRange2@2, DriveThru@False, GoodForKids@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, WiFi@ufree, NoiseLevel@average, Caters@True, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@True, sunday@False, saturday@True, OutdoorSeating@False, BikeParking@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, RestaurantsGoodForGroups@True, RestaurantsTakeOut@True, RestaurantsDelivery@False, GoodForMeal@dessert@False, latenight@True, lunch@True, dinner@True, brunch@False, breakfast@False, HasTV@True, BusinessAcceptsCreditCards@True, RestaurantsReservations@False",OH
2800 Whiskey Island,Whiskey Island Still & Eatery,3.0,-81.7158529,44102,Rcx0AQSEmqiuRDE_FUMUGQ,41.4978305,25,Music Venues|Bars|Restaurants|Arts & Entertainment|American (Traditional)|Pubs|Nightlife,Cleveland,1,,"GoodForDancing@True, RestaurantsAttire@casual, RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, GoodForKids@True, WiFi@uno, RestaurantsDelivery@False, RestaurantsPriceRange2@2, Smoking@uoutdoor, Music@dj@True, background_music@False, jukebox@False, live@True, video@False, karaoke@False, HasTV@True, OutdoorSeating@True, RestaurantsReservations@False, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@False, sunday@True, saturday@True, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, CoatCheck@False, Ambience@touristy@False, hipster@False, romantic@False, divey@True, intimate@False, trendy@False, upscale@False, classy@False, casual@True, NoiseLevel@uaverage, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@False, RestaurantsTableService@True, Alcohol@ufull_bar, HappyHour@True, BikeParking@True",OH
4117 Rocky River Dr,West Park Animal Hospital,4.5,-81.8184326,44135,rs6Kefj8a-To9lEYQQ8gng,41.442978,32,Pets|Veterinarians,Cleveland,1,Monday@7:0-1:0|Tuesday@7:0-1:0|Wednesday@7:0-1:0|Thursday@7:0-1:0|Friday@7:0-1:0|Saturday@7:0-1:0|Sunday@8:0-1:0,,OH
2109 Adelbert Rd,BRB Cafe,2.5,-81.603983,44106,pS0oGT8iUsM-wylsX_rttg,41.505142,3,Cafeteria|Restaurants,Cleveland,1,Monday@11:0-15:0|Tuesday@11:0-15:0|Wednesday@11:0-15:0|Thursday@11:0-15:0|Friday@11:0-15:0,"Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsPriceRange2@2, OutdoorSeating@True, RestaurantsReservations@False, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, GoodForKids@True, HasTV@False, RestaurantsAttire@casual, RestaurantsDelivery@False, RestaurantsTakeOut@True, RestaurantsTableService@False, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, Alcohol@none, BusinessAcceptsCreditCards@True, BikeParking@True, WiFi@free, NoiseLevel@loud, Caters@False",OH
15813 Waterloo Rd,Native Cleveland,4.0,-81.56951141,44110,gpYEQUfsoLwQI4VvevjnzA,41.5713501,5,Shopping|Fashion|Womens Clothing|Accessories|Mens Clothing,Cleveland,0,Tuesday@12:0-20:0|Wednesday@12:0-20:0|Thursday@12:0-20:0|Friday@12:0-20:0|Saturday@12:0-20:0|Sunday@12:0-18:0,"RestaurantsPriceRange2@2, BikeParking@True, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, BusinessAcceptsCreditCards@True",OH
300 E 152nd St Ste 358,B&M Bar-b-que,3.5,-81.575503,44110,D-xE90Ut4AUlOomgYPLaYQ,41.573172,11,Restaurants|Barbeque,Cleveland,1,,"HasTV@False, RestaurantsDelivery@False, OutdoorSeating@True, RestaurantsAttire@casual, RestaurantsPriceRange2@1, WiFi@no, RestaurantsGoodForGroups@False, RestaurantsTakeOut@True, BikeParking@True, BusinessAcceptsCreditCards@True, RestaurantsReservations@True, GoodForKids@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False",OH
8515 Euclid Ave,Burger King,3.5,-81.62747138,44106,sARejHFyWLA93RgGwkhy5g,41.50395513,9,Burgers|Restaurants,Cleveland,1,Monday@6:0-0:0|Tuesday@6:0-0:0|Wednesday@6:0-0:0|Thursday@6:0-0:0|Friday@6:0-0:0|Saturday@6:0-0:0|Sunday@7:0-0:0,"RestaurantsPriceRange2@1, NoiseLevel@uaverage, Caters@False, RestaurantsAttire@ucasual, OutdoorSeating@True, HasTV@False, RestaurantsTakeOut@True, RestaurantsReservations@False, BusinessAcceptsCreditCards@True, GoodForKids@True, Alcohol@unone, RestaurantsGoodForGroups@True, RestaurantsDelivery@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, BikeParking@False, WiFi@ufree, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
797 E 185th St,Guss Diner One Eight Five,3.5,-81.5495567,44119,olgPGh22pPVRkKw-c1ZOuA,41.5857118,28,Diners|Restaurants,Cleveland,1,Monday@7:0-16:0|Tuesday@7:0-16:0|Wednesday@7:0-16:0|Thursday@7:0-16:0|Friday@7:0-16:0|Saturday@7:0-16:0|Sunday@7:0-16:0,"RestaurantsDelivery@False, Alcohol@unone, GoodForKids@True, RestaurantsReservations@True, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, OutdoorSeating@False, NoiseLevel@uaverage, Caters@False, BikeParking@True, RestaurantsTakeOut@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, WiFi@ufree, BusinessAcceptsCreditCards@True, HasTV@False, RestaurantsAttire@ucasual, RestaurantsGoodForGroups@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@True, breakfast@True, RestaurantsPriceRange2@1",OH
4408 Detroit Ave,The Harp,4.0,-81.7169217,44113,ObelBwE40B5oYm2aA8yTjw,41.4877788,142,Bars|Nightlife|Restaurants|Irish|Pubs,Cleveland,1,Monday@0:0-0:0|Tuesday@11:0-0:0|Wednesday@11:0-0:0|Thursday@11:0-0:0|Friday@11:0-2:0|Saturday@11:0-2:0|Sunday@10:30-22:0,"OutdoorSeating@True, GoodForKids@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsPriceRange2@2, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@True, sunday@False, saturday@True, RestaurantsTakeOut@True, Alcohol@ufull_bar, RestaurantsGoodForGroups@True, WiFi@ufree, BikeParking@True, RestaurantsDelivery@False, CoatCheck@False, GoodForDancing@False, RestaurantsTableService@True, HappyHour@True, BusinessAcceptsCreditCards@True, RestaurantsReservations@True, HasTV@True, Caters@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@False, video@False, karaoke@False, RestaurantsAttire@ucasual, NoiseLevel@uaverage",OH
11102 Detroit Ave,Lg Style Studio,4.5,-81.7640284,44102,XFfdbztn6qAHKz50-bsiZg,41.4826037,8,Hair Salons|Beauty & Spas|Hair Extensions,Cleveland,1,Tuesday@10:0-19:0|Wednesday@10:0-19:0|Thursday@10:0-19:0|Friday@10:0-19:0|Saturday@10:0-19:0,"RestaurantsPriceRange2@2, ByAppointmentOnly@False, WheelchairAccessible@True, BikeParking@True, HairSpecializesIn@straightperms@False, coloring@True, extensions@True, africanamerican@True, curly@True, kids@True, perms@False, asian@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False",OH
6535 Wilson Mills Rd,Austins Smokin Steakhouse,3.0,-81.4428555,44143,binymvD2QxETihoAmHOMSQ,41.5391989,54,Barbeque|Steakhouses|Restaurants,Cleveland,1,Monday@11:0-21:0|Tuesday@11:0-21:0|Wednesday@11:0-21:0|Thursday@11:0-21:0|Friday@11:0-22:0|Saturday@11:0-22:0|Sunday@11:0-21:0,"NoiseLevel@uaverage, HasTV@True, Alcohol@ufull_bar, OutdoorSeating@False, RestaurantsTakeOut@True, RestaurantsAttire@ucasual, WiFi@free, BikeParking@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, Caters@False, RestaurantsReservations@True, GoodForKids@True, RestaurantsGoodForGroups@True, RestaurantsDelivery@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True",OH
